feature,importance
customer_city_sousa,0.0
customer_city_sucesso,0.0
customer_city_sud mennucci,0.0
customer_city_sumare,0.0
customer_city_sumidouro,0.0
customer_city_surubim,0.0
customer_city_seabra,0.0
customer_city_sete lagoas,0.0
customer_city_senador guiomard,0.0
customer_city_senador salgado filho,0.0
customer_city_senhor do bonfim,0.0
customer_city_serra,0.0
customer_city_serra negra,0.0
customer_city_serranopolis,0.0
customer_city_serrinha,0.0
customer_city_sertao,0.0
customer_city_sertaozinho,0.0
customer_city_sete barras,0.0
customer_city_senador canedo,0.0
customer_city_vila valerio,0.0
customer_city_vila velha,0.0
customer_city_vilhena,0.0
customer_city_vinhedo,0.0
customer_city_viradouro,0.0
customer_city_vitoria,0.0
customer_city_vitoria das missoes,0.0
customer_city_vitoria de santo antao,0.0
customer_city_vitorino,0.0
customer_city_travessao,0.0
customer_city_vera cruz,0.0
customer_city_uibai,0.0
customer_city_umbauba,0.0
customer_city_umuarama,0.0
customer_city_una,0.0
customer_city_unai,0.0
customer_city_uniao da vitoria,0.0
customer_city_urania,0.0
customer_city_uruburetama,0.0
customer_city_uruguaiana,0.0
customer_city_vera,0.0
customer_city_volta redonda,0.0
customer_city_vargem alegre,0.0
customer_city_vargem alta,0.0
customer_city_vargem bonita,0.0
customer_city_vargem grande do rio pardo,0.0
customer_city_vargem grande do sul,0.0
customer_city_vargem grande paulista,0.0
customer_city_varginha,0.0
customer_city_varzea da palma,0.0
customer_city_vila langaro,0.0
customer_city_varzea paulista,0.0
customer_city_vassouras,0.0
customer_city_vazante,0.0
customer_city_venancio aires,0.0
customer_city_vicosa,0.0
customer_state_PR,0.0
customer_city_videira,0.0
customer_city_vila dos cabanos,0.0
customer_city_vila flor,0.0
customer_city_vila flores,0.0
customer_city_varzea grande,0.0
customer_city_trindade do sul,0.0
customer_city_triunfo,0.0
customer_city_tubarao,0.0
customer_city_tucano,0.0
customer_city_tupa,0.0
customer_city_tupaciguara,0.0
customer_city_tupandi,0.0
customer_city_uaua,0.0
customer_city_uba,0.0
customer_city_vacaria,0.0
customer_city_tiradentes do sul,0.0
customer_city_tocantinopolis,0.0
customer_city_toledo,0.0
customer_city_tomazina,0.0
customer_city_torres,0.0
customer_city_torrinha,0.0
customer_city_tracunhaem,0.0
customer_city_traipu,0.0
customer_city_tramandai,0.0
customer_city_trancoso,0.0
customer_city_ubatuba,0.0
customer_city_valinhos,0.0
customer_city_valparaiso,0.0
customer_city_valparaiso de goias,0.0
customer_state_SC,0.0
customer_state_SE,0.0
customer_state_TO,0.0
customer_city_abadiania,0.0
customer_city_abaete,0.0
customer_city_abaetetuba,0.0
customer_city_acajutiba,0.0
customer_city_trindade,0.0
customer_city_acopiara,0.0
customer_city_adolfo,0.0
customer_city_afogados da ingazeira,0.0
customer_city_agua boa,0.0
customer_city_agua branca,0.0
customer_city_agua doce do norte,0.0
customer_city_tres marias,0.0
customer_city_tres passos,0.0
customer_city_tres pontas,0.0
customer_city_tres rios,0.0
customer_city_acarau,0.0
customer_city_santa cruz das palmeiras,0.0
customer_city_santa cruz do capibaribe,0.0
customer_city_santa cruz do prata,0.0
customer_city_santa cruz do rio pardo,0.0
customer_city_santa cruz do sul,0.0
customer_city_santa fe do sul,0.0
customer_city_santa gertrudes,0.0
customer_city_santa helena,0.0
customer_city_santa ines,0.0
customer_city_sao martinho,0.0
customer_city_romaria,0.0
customer_city_rondonopolis,0.0
